title,creator,description,date,date_approximate,subject,source,publisher,identifier,format,type,rights,rightsstatement,language,digital_specifications,date_digital,location,latitude,longitude,cdm_url,cdmid,objectid,display_template,filename,object_location,image_small,image_thumb,errors
Can Portable Pyrolysis Units Make Biomass Utilization Affordable While Using Bio-Char to Enhance Soil Productivity and Sequester Carbon?,"Coleman, M.; Page-Dumroese, D.; Archuleta, J.; Badger, P.; Chung, W.; Venn, T.; Loeffler, D.; Jones, G.; McElligott, K.","We describe a portable pyrolysis system for bioenergy production from forest biomass that minimizes long-distance transport costs and provides for nutrient return and long-term soil carbon storage. The cost for transporting biomass to conversion facilities is a major impediment to utilizing forest biomass. If forest biomass could be converted into bio-oil in the field, it may be more profitable to utilize forest biomass for bioenergy. Bio-oil can substitute for fuel oil, or be used as a crude oil and further refined into additional products. Transporting energy-dense bio-oil is more cost effective than transporting bulky, low-value biomass. In-woods pyrolysis can also address concerns over removing nutrients and carbon from forest sites through reapplication of bio-char, a pyrolysis byproduct, which is equivalent to the charcoal found in all fire ecosystems. Bio-char is 70-80 percent carbon and retains most nutrients contained in biomass. It can be used as a soil amendment to enhance soil productivity through a liming effect, which improves cation exchange capacity and base saturation, increasing anion availability, improving water holding capacity and decreasing bulk density. Charcoal is known to remain stable in soils for hundreds to thousands of years. Long charcoal residence times provide a way to quickly sequester atmospheric carbon by assimilating it into a recalcitrant form that can be applied to soils. In total the portable pyrolysis approach has the potential to improve the economic efficiency of biomass removal from overstocked forests through the in-woods conversion of biomass to bio-oil that avoids the costs and emissions of transportation to central facilities. Biochar can be returned to the forest economically if pyrolysis occurs at or near the site of biomass removal. Reapplication of bio-char will sequester carbon in soil and may enhance site productivity.",2010,yes,research (document genres); pyrolysis;,Can Portable Pyrolysis Units Make Biomass Utilization Affordable While Using Bio-Char to Enhance Soil Productivity and Sequester Carbon?   UDSA Forest Service Proceedings RMRS-P-61. 2010,USDA Forest Service Proceedings,Can_Port_Pyrolysis_Un_Make_Biomass_Utilization_Affordable_Using_BioChar_Enhance_Soil_Prod_Sequester_C_USDAFS_2010,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Orginal paper copy scanned and combined into a .pdf by IFTNC,2014,North and Central Idaho; Eastern Washington; Western Montana; Northeastern Oregon,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/948,948,forestryresearch948,pdf,forestryresearch948.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch948.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch948_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch948_th.jpg,
"Bioenergy Production Systems and Biochar Application in Forests: Potential for Renewable Energy, Soil Enhancement, and Carbon Sequestration","McElligott, K.M.; Page-Dumroese, D.; Coleman, M.","Bioenergy production from forest biomass offers a unique solution to reduce wildfire hazard fuel while producing a useful source of renewable energy. However, biomass removals raise concerns about reducing soil carbon and altering forest site productivity. Biochar additions have been suggested as a way to mitigate soil carbon loss and cycle nutrients back into forestry sites; yet, little is known about the effects of intentional biochar amendments to temperate forest soil in conjunction with biomass removals for bioenergy production. In this review, we evaluate the potential for mobile bioenergy systems and the environmental implications of biochar application in forests. Using forest biomass that accumulates annually during forest harvest operations, bioenergy can be produced on-site and the biochar that is generated can be redistributed to return nutrients and help improve water holding capacity of the site. Little is known about the short- and long-term impacts of biochar application in forest ecosystems. Some sites may benefit from biochar application, while others show no or negative responses. Field studies on soil and vegetation responses combined with laboratory studies will elucidate the best sites for biochar application and sustainable bioenergy production.",2011-10-01,yes,research (document genres); fire prevention; forest management; timber (lumber);,"Bioenergy Productions Systems and Biochar Application in Forests: Potential for Renewable Energy, Soil Enhancement, and Carbon Sequestration.  UDSA Forest Service Proceedings RMRS-RN-46. 2011",United States Department of Agriculture Forest Service Rocky Mountain Research Station,Bioenergy_Production_Systems_and_BioChar_Application_in_Forests_USDARMRS_2011,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Orginal paper copy scanned and combined into a .pdf by IFTNC,2014,North and Central Idaho; Eastern Washington; Western Montana; Northeastern Oregon,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/949,949,forestryresearch949,pdf,forestryresearch949.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch949.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch949_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch949_th.jpg,
Comparing Regional and Site-Specific Biomass and Nutrient Budget Models for Douglas-fir,"Robertson, A.; Coleman, M.; Davis, A.; Black, A.","Biomass estimation models are often used to aid in developing site nutrient budgets. However, readily available biomass models are regional and thus potentially mask nutritional affects of site-type. Site nutrient richness may influence Douglas-fir allometric relationships and could affect the nutrient content of tree components. To test this, we selected mature stands of consistent climate regime that were deemed either poor site nutrition (quartzite parent material, 3 sites) or good site nutrition (basalt parent material, 3 sites). This comparison will help define when and where generalized or site-specific biomass models.",2011-06-23,,research (document genres); data modeling; timber (lumber); statistics;,"Robertson, et al. 2011. Comparing Regional And Site-Specific Biomass and Nutrient Budget Models for Douglas-fir. FRFS, Univ. of Idaho, Moscow. SBS, Wash. State Univ, Pullman.","Intermountain Forest Tree Nutrition Cooperative, University of Idaho, College of Forest, Wildlife and Range Sciences, Moscow; Washington State University, School of Biological Sciences, Pullman",Comparing_Regional_and_Site-Specific_Biomass_and_Nutrient_Budget_Models_for_DF_IFTNC_2011,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Orginal paper copy scanned and combined into a .pdf by IFTNC,2014,North and Central Idaho; Eastern Washington; Western Montana; Northeastern Oregon,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/950,950,forestryresearch950,pdf,forestryresearch950.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch950.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch950_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch950_th.jpg,
Site Preparation Effects on Volcanic Ash Forest Soils and Douglas-fir Regeneration,"Kimsey, M.; Roche, D.","Physical and chemical soil characteristics along with Douglas-fir (Psuedotsuga menziesii var. glauca) growth and foliar nutrition were tracked over a 24 yr period following a ground based regeneration harvest and site preparation in northern Idaho, USA. Harvest unit soils were classified as Andisols overlaying metasedimentary parent material within an udic-frigid moisture and temperature regime. Douglas-fir site index at base age 50 was 29 m. Four site preparation conditions were monitored: undisturbed control, broadcast burn, pile and burn, and mechanical scarification. Periodic soil-site measurements were collected on each condition at regeneration stand ages 6, 14 and 24 yrs. Six and 14-yr soil bulk density on scarified conditions were significantly higher at 0-15 and 15-30 cm than all other conditions. Scarified soil bulk density showed recovery to non-scarify condition levels at 0-15 cm and 15-30 cm after 24 yrs. Scarified soil organic matter (SOM) and N were significantly reduced by 32 and 42% over control levels 6 yrs post-harvest. After 24 yrs, scarified SOM and N were significantly lower than that found in broadcast burn (44 and 54%) and pile and burn (33% and 49%). Douglas-fir needle mass and foliar N and P content on scarified conditions were significantly lower than broadcast burn or pile and burn conditions after 24 yrs (p&lt;0.1). Soil and foliar N content was significantly higher in those conditions receiving a burn application after 24 yrs (p&lt;0.1). Tree growth on either burn condition showed significantly greater diameter (35%), height (14%) and volume (92%) when compared to trees growing on scarified conditions after 24 yrs (p&lt;0.1). These results indicate that tree growth on frigid, ash-mantled forest soils of the Inland Northwest can be significantly reduced following soil compaction and displacement of organic-rich topsoil. Where soil disturbance is minimized and organic matter retention is coupled with a burn treatment, soil and tree productivity will be maintained or enhanced.",2012,yes,research (document genres); soil science; statistics;,"Kimsey, M., D. Roche. 2011. Site Preparation Effects on Volcanic Ash Forest Soils and Douglas-fir Regeneration. IFTNC, FRFSci, Univ. of Idaho, Moscow.","Intermountain Forest Tree Nutrition Cooperative, University of Idaho, College of Forest, Wildlife and Range Sciences, Moscow",Site_Preparation_Effects_on_Volcanic_Ash_Forest_Soils_and_Dougls-fir_Regeneration_IFTNC_2012,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Orginal paper copy scanned and combined into a .pdf by IFTNC,2014,North and Central Idaho; Eastern Washington; Western Montana; Northeastern Oregon,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/951,951,forestryresearch951,pdf,forestryresearch951.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch951.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch951_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch951_th.jpg,
The Effect of Multi-Nutrient Fertilization on Understory Vegetation Nutrient Concentrations in Inland Northwest Conifer Stands,"VanderSchaaf, C.L.; Moore, J.A.; Kingery, J.L.","This study looked at the effects that multi-nutrient fertilization had on understory vegetation nutrient concentrations at four conifer forested locations in the inland Northwest. Multi-nutrient fertilization of conifer stands cannot only enhance the overstory species in the inland Northwest but also the understory vegetation. Determination of nutrient concentration response to fertilization treatments can provide managers the ability to better manipulate their forests for grazing and wildlife habitat. We grouped the understory vegetation into three general life forms: forbs, grasses and grass-likes, and shrubs. Multi-nutrient fertilization had little effect on nitrogen concentration across all life forms. Potassium and sulfur generally increased in concentration. Micronutrients as a whole showed less variability in response to multi-nutrient fertilization. Boron, copper, molybdenum, and zinc generally showed increases in concentrations across all life forms.We were able to conduct analyses on a selected number of understory vegetation species. Individual species showed variability in nutrient concentration response to multi-nutrient fertilization. Wildlife habitat and grazing quality were both increased and decreased following multi-nutrient fertilization. Increases in nutrient concentrations will provide more nutritious vegetation to these animals and vice versa for decreases in concentrations.",2003-10-01,yes,research (document genres); shrubs; grasses (plants); fertilizer; statistics;,"VanderSchaaf, C.L., J.A. Moore, and J.L. Kingery. 2004. The effect of multi-nutrient fertilization on understory vegetation nutrient concentrations in inland Northwest conifer stands. Elsevier, Forest Ecology and Management 190(2-3): 201-218.",Forest Ecology and Management,The_Effect_of_Multi-Nutrient_Fert_on_Understory_Veg_Nutrient_Concentrations_in_Inland_NW_Conifer_Stands_FEM_2003,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Orginal paper copy scanned and combined into a .pdf by IFTNC,2014,North and Central Idaho; Eastern Washington; Western Montana; Northeastern Oregon,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/952,952,forestryresearch952,pdf,forestryresearch952.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch952.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch952_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch952_th.jpg,
Ash Cap Influences on Site Productivity and Fertilizer Response in Forests of the Inland Northwest,"Garrison-Johnston, M.T.; Mika, P.G.; Miller, D.L.; Cannon, P.; Johnson, L.R.","Data from 139 research sites throughout the Inland Northwest were analyzed for effects of ash cap on site productivity, nutrient availability and fertilization response. Stand productivity and nitrogen (N) fertilizer response were greater on sites with ash cap than on sites without. Where ash was present, depth of ash had no effect on site productivity or N fertilizer response. Site productivity increased with increasing potentially available soil water. Potentially available soil water, in turn, increased with increasing ash depth. Decreasing availability of magnesium (Mg) and calcium (Ca) in the upper 12 inches of soil may have constrained site productivity with increasing ash depth. Soil mineralizable N and ammonium N were unaffected by ash presence or depth but did vary by underlying parent material. Site productivity and N fertilizer response varied by underlying parent material even after accounting for ash presence. Stand volume response to sulfur (S) fertilization decreased with increasing ash depth, suggesting possible S adsorption by ash cap. No growth response or change in foliar K status was discerned following K fertilization. Management recommendations by parent material are provided.",2007-01-01,yes,research (document genres); fertilizer; timber (lumber); statistics;,"Garrison-Johnston, Mariann T., Peter G. Mika, Dan L. Miller, Phil Cannon and Leonard R. Johnson. 2007. Ash Cap Influences on Site Productivity and Fertilizer Response in Forests of the Inland Northwest. IN: Volcanic-Ash-Derived Forest Soils of the Inland Northwest; Properties and Implications for Management and Restoration. Nov 9-10, 2005, Coeur d'Alene, ID. Proceedings RMRS-P-044. USDA Forest Service. Rocky Mountain Experiment Station. Ft Collins CO. p137-163.",USDA Forest Service Proceedings,Ash_Cap_Influences_on_Site_Productivity_and_Fertilizer_Response_in_Forests_of_the_Inland_Northwest_USDAFSP_2007,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Orginal paper copy scanned and combined into a .pdf by IFTNC,2014,North and Central Idaho; Eastern Washington; Western Montana; Northeastern Oregon,,,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/953,953,forestryresearch953,pdf,forestryresearch953.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch953.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch953_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch953_th.jpg,
Wilderness in a Balanced Land Use Framework,Frank Church,"Lecture given by Senator Frank Church. Introduction by Dr. John H, Ehrenreich: Dean of the College of Forestry, Wildlife and Range Sciences, and Director of the Wilderness Research Center at the Univeristy of Idaho. The lecture covers the Senator's perspective of his election in 1962 and how his campaign was linked to the Wilderness Bill. It then covers the following years and how the Wilderness Act was put into action by various branches of the government  and how continued action needed to be made by congress. The lecture also touches on how other lands can be managed better to make up for the loss of the lands deemed 'Wilderness'. Lastly the lecture reviews various interpretations of the Wilderness Act and how use of the land deemed 'Wilderness' is being too restricted by certain government orginizations. Several references are given in a bibliography and a table is included as well.",1977-03-21,,lectures; senators; wilderness areas; bills (legislative records); land management;,University of Idaho Wilderness Research Center,University of Idaho Wilderness Research Center,wrdl01,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,2016,"Univeristy of Idaho Moscow, Idaho",46.7293,-117.0125,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/954,954,forestryresearch954,pdf,forestryresearch954.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch954.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch954_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch954_th.jpg,
Wilderness Values in the National Parks,Russell E. Dickenson,"Lecture given by Russell E. Dickenson, Director of the National Park Service. Introduction by Dr. John H, Ehrenreich: Dean of the College of Forestry, Wildlife and Range Sciences at the Univeristy of Idaho. The lecture begins by defining 'wilderness' focusing specifcally on the definition of 'a wild condition or quality'. The lecture then compares conservation and management to that of a librarian caring for, organizing, and learning from books. The lecture claims that returning to the untouched wilderness of the past is undesirable, but  instead to balance an increased demand of public recreation with preservation and protection. Examples are given of increased visitor use and management of humans is named the most difficult long term management problem. The lecture ends with what protection looks like, for what purposes, and how managers are to go about protecting National Parks and teaching others how to protect them in the future.",1981-11-12,,lectures; wilderness areas; land management; wilderness;,University of Idaho Wilderness Research Center,University of Idaho Wilderness Research Center,wrdl05,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,2016,"Univeristy of Idaho Moscow, Idaho",46.7293,-117.0125,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/955,955,forestryresearch955,pdf,forestryresearch955.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch955.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch955_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch955_th.jpg,
Battle for the Wilderness: Our Forever Conflict?,Michael Frome,"Lecture given by Michael Frome. Introduction by Dr. Terry R. Armstrong, Executive Assistant to the President, University of Idaho. The lecture  looks at the concept of wilderness preservation and the viability of it in the 1980's socio-political context. Frome opens with a commentary on Secretary of the Interior, James G. Watt's view of wilderness. He rebuttals the Secretary's extreme views of Democrats and environmentalists with the idea that conservation is the American mindset. The lecture then emphasizes the need to preserve wilderness, 'for its own sake, not for its utility'. This is again emphasized through the metaphor of an interpreter of art; humans cannot create a landscape, only enjoy it and create homages to nature,quoting and citing many authors and artists. The article then expresses Frome's strong belief in the 'reverence of life' that all lives (including those of plants and animals) are important and that 'we are responsible to the future and for the present. The lecture then details victories of conservation in Idaho, including the River of No Return Wilderness. The lecture concludes with the speaker's dedication to the idea of democracy as a tool for the people to gain power and responsibility of conserving wilderness. Bibliography is included and the last page is an announcement by Dr. Edwin E. Krumpe, Director of the Wilderness Research Center, University of Idaho, of the Michael Frome Scholarship for Excellence in Conservation Writing. The title page of this copy of the lecture is signed by the speaker, Michael Frome.",1982-12-01,,lectures; scholarships; wilderness areas; land management; wilderness;,University of Idaho Wilderness Research Center,University of Idaho Wilderness Research Center,wrdl06,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,2016,"Univeristy of Idaho Moscow, Idaho",46.7293,-117.0125,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/956,956,forestryresearch956,pdf,forestryresearch956.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch956.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch956_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch956_th.jpg,
In Celebration of Wilderness: The Progress and the Promise,Brock Evans,"Lecture given by Brock Evans. Opening remarks by Dr. Ed Krumpe, Associate Professor in the University of Idaho Department of Wildland Recreation Management and Director of the University of Idaho Wilderness Research center. Introduction by Michael Frome. The lecture commences with a brief discussion of Evans' recent defeat in the run for congress, as touched on in the introduction, and why he is glad to be back at the University. The lecture details the long hours and intensive schedule needed to campaign for office, the impact on a canadite's psyche and the process of learning how to operate as a politician. The lecture then ties into the subject of wilderness and why  people feel so strongly about it. Evans gives his own first experience with wilderness, in Glacier National Park, how he moved to Seatle, and got a job protecting wilderness areas with the Sierra Club. The lecture continues the story of Evans' congressional defeat and how a trip into Olympic National Park helped him to heal from that experience. The lesson of the wilderness, he says, is that there is something out there bigger than ourselves and that it will go on. The lecture then sites environmentalists throughout America's history calling for it's preservation, and now that that preservation exists people should not forget that it was fought hard for. The lecture continues with a look at how far conservation has come in four states since the 1960's. Lastly two stories are told exemplifying Evans' motto of 'endless pressure, endlessly applied' as a strategy for winning wilderness conservation through polotics and an example is given of the happy results after those victories are won. At the end of the lecture there is a question and answer section. The last page holds a promotion for the Wilderness Research Center.",1984-11-14,,lectures; bills (legislative records); national parks; campaigns; political campaigns; wilderness areas; wilderness;,University of Idaho Wilderness Research Center,University of Idaho Wilderness Research Center,wrdl07,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,2016,"Univeristy of Idaho Moscow, Idaho",46.7293,-117.0125,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/957,957,forestryresearch957,pdf,forestryresearch957.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch957.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch957_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch957_th.jpg,
Reorganization and the Department of Natural Resources: Implications for Wilderness,Cecil D. Andrus,"Lecture given by Secretary of the Interior Cecil D. Andrus. Introduction by Dr. John H, Ehrenreich: Dean of the College of Forestry, Wildlife and Range Sciences, and Director of the Wilderness Research Center at the Univeristy of Idaho. The lecture opens with Andrus' own experiences in the wilderness and how he developed his philosophy of 'environmental concern' using it as a central campaign issue. Andrus expresses the need to learn from the mistakes of the past and to treat the wildernesss with common sense, becoming good stewards. The lecture highlights the dichotomy of number of acres owned by the government, compared to the amount of those acres that have been designated 'Wilderness'. The lecture calls for a creation of a 'Department of Natural Resources as proposed by President Carter' to better orginize and manage wilderness. Lastly the lecture details the history of the conservation of wilderness in Alaska. The final point is once again how the U.S. would benefit from a Department of Natural Resources. Includes a bibliography.",1979-04-27,,lectures; departments (political divisions); wilderness areas; land management; wilderness;,University of Idaho Wilderness Research Center,University of Idaho Wilderness Research Center,wrdl03,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,2016,"Univeristy of Idaho Moscow, Idaho",46.7293,-117.0125,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/958,958,forestryresearch958,pdf,forestryresearch958.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch958.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch958_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch958_th.jpg,
Preserving America's Natural Heritage: The Decade of the Eighties,Patrick F. Noonan,"Lecture given by Patrick F. Noonan former President of The Nature Conservancy. Introduction by Dr. Ernest D. Ables: Associate Dean of the College of Forestry, Wildlife and Range Sciences, and Director of the Wilderness Research Center at the Univeristy of Idaho. The lecture opens with a brief history of conservation as an idea in the United States and the current state of urbanization and pollution as well as predictions of urbanization in the future. The lecture goes on to describe the current attitude towards conservation and the environment in the 1980's and how that attitude is beginning to change. The lecture also touches on the education of real estate developers about conservation, that is to say, little or none. The attitude to shift is viewing the land as a commodity, to viewing it as a resource. It highlights the tension between the need for both urban growth and conservation in the future, an interdisciplinary effort. The lecture outlines some of the most pressing problems for conservation in the 80's. Another perspective change is the percieved value of the 'free work' of nature, and how to evaluate the economic value of nature as it exists as a whole, not just it's resources. The lecture closes with a commendation to organize and to work together to continue to make conservation more efficient in the future. Bibliography included.",1980-05-07,,lectures; urban development; value (economic concept); wilderness areas; land management;,University of Idaho Wilderness Research Center,University of Idaho Wilderness Research Center,wrdl04,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,2016,"Univeristy of Idaho Moscow, Idaho",46.7293,-117.0125,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/959,959,forestryresearch959,pdf,forestryresearch959.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch959.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch959_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch959_th.jpg,
Wilderness Management: A Contradiction in Terms?,Roderick Nash,"Lecture given by Dr. Roderick Nash. Introduction by Dr. John H, Ehrenreich: Dean of the College of Forestry, Wildlife and Range Sciences, and Director of the Wilderness Research Center at the Univeristy of Idaho. Dr. Nash's lecture opens with a bold statement that 'Wilderness does not exist' and is instead 'a state of mind evoked by a state of nature' and then proceeds to define wilderness as seen by the Wilderness Act. He claims that maps have an 'erosive effect on wilderness' and that wilderness used to be 'a circle on a map' that 'concentrated on keeping things like roads and buildings out'. The lecture details how management became a necesity as time went by and more people recreated in the National Parks and Wilderness Areas and that usage 'could damage natural conditions just as severely as lumbering, mining, and commercial grazing.', he emphazises this through the use of visitor statistics. The lecture then explores the idea of a 'carrying capacity  of wilderness, the impact of people on nature.' The main point is summed up, wilderness management is a contradiction in terms, but necessary for there to to be any semblance of wilderness for people to experience; that they must 'manage so that less management is necessary.' A bibliography is included.",1978-04-18,,lectures; wilderness areas; land management; wilderness;,University of Idaho Wilderness Research Center,University of Idaho Wilderness Research Center,wrdl02,application/pdf,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,2016,"Univeristy of Idaho Moscow, Idaho",46.7293,-117.0125,http://digital.lib.uidaho.edu:80/cdm/ref/collection/forestryresearch/id/960,960,forestryresearch960,pdf,forestryresearch960.pdf,https://objects.lib.uidaho.edu/forestryresearch/forestryresearch960.pdf,https://objects.lib.uidaho.edu/forestryresearch/small/forestryresearch960_sm.jpg,https://objects.lib.uidaho.edu/forestryresearch/thumbs/forestryresearch960_th.jpg,
