title,authors,date,archival date,editors,subject,publisher,identifier,format original,format,filename,Source,type,findingaid,digital collection,language,rights,rightsstatement,full text,objectid,display_template,object_location,image_small,image_thumb
"Turning Wheel, Winter 1998","Pace, Gary; Kawasaki, Ken; Kawasaki, Visakha; Leventer, Mark; Van Allen, Jack; Cohen, Darlene; Thach, Andrea; Roshi, Tofu; Cleland, Trena; Malarkey, Tom; Hirshkowitz, Barbara; Senauke, Alan; Dresser, Marianne; Green, Tova; White, Chris; Fields, Rick",1998,1998,"Moon, Susan; Caignon, Denise; Woods, Lewis; Hershkowitz, Barbara; Chavis, Melody Ermachild; Green, Tova; Meyers, Karin; Ikeda-Nash, Mushim; Payne, Karen; Stout, Meredith; Watson, Lawrence; Biel, Karen; Dubois, Dina; Hess, Linda; Hickey, Shannon; Ryerson, Nora; Thorn, Jordan",Buddhism; newsletters; health; health care,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-winter1998,newsletter,application/pdf,turningwheel-winter1998.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf059,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-winter1998.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-winter1998_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-winter1998_th.jpg
"Turning Wheel, Spring 1998","Chavis, Melody Ermachild; Granucci, Alison S.; Mello, Greg; Malone, Kobutsu; Price, Mike; Meyers, Karin; Ellsberg, Daniel; Dix, Lynn; Woods, Lewis; Senauke, Alan; West, Celeste; Dunn, Tim; Hirshkowitz, Barbara; Rothberg, Donald",1998,1998,"Moon, Susan; Caignon, Denise; Woods, Lewis; Hirshkowitz, Barbara; Green, Tova; Hickey, Shannon; Ikeda-Nash, Mushim; Meyers, Karin; Payne, Karen; Scott, Maylie; Stout, Meredith; Watson, Lawrence; Chavis, Melody; Hess, Linda; Selfridge, Barbara; Toomay, Mindy; Wing, Dan",Buddhism; newsletters; nuclear bombs; explosive weapons,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring1998,newsletter,application/pdf,turningwheel-spring1998.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf060,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring1998.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring1998_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring1998_th.jpg
"Turning Wheel, Summer 1998","Foster, Nelson; Moon, Susan; Roche, Michael; McMahon, Patrick; Howe, Margaret; Kaza, Stephanie; Aitken, Robert; Tyndall, Gordon; Senauke, Alan; White, Judith; Donnelly, Daidie; Stronach, Judith; Hirshkowitz, Barbara",1998,1998,"Moon, Susan; Caignon, Denise; Hickey, Shannon; Woods, Lewis; Hirshkowitz, Barbara; Green, Tova; Howe, Margaret; Ikeda-Nash, Mushim; Kunkel, Mark; Payne, Karen; Watson, Lawrence; Rosekrans, Isabella; Toomay, Mindy",Buddhism; newsletters; anniversaries,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summer1998,newsletter,application/pdf,turningwheel-summer1998.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf061,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summer1998.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summer1998_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summer1998_th.jpg
"Turning Wheel, Fall 1998","Ikeda-Nash, Mushim; Sandidge, Barbara; Sells, Jan; Richmond, Lewis; hooks, bell; Archibald, Rita; Zubizarreta, Rosa; Bell, Cassandra Sagan; Fischer, Norman; Chura, David; McMahon, Patrick; Woods, Lewis; Jones, Ken; Barrows, Anita; Dunn, Tim; Hirshkowitz, Barbara; Gong, Michael",1998,1998,"Moon, Susan; Caignon, Denise; Hickey, Shannon; Woods, Lewis; Hirshkowitz, Barbara; Green, Tova; Ikeda-Nash, Mushim; Kunkel, Mark; Payne, Karen; Stewart, Jon; Watson, Lawrence; Bennett, Janey; Bodine, Tobias; Lion, Diana; Rosekrans, Isabella; Toomay, Mindy",Buddhism; newsletters; continuing education; adult education; education,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-fall1998,newsletter,application/pdf,turningwheel-fall1998.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf062,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-fall1998.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-fall1998_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-fall1998_th.jpg
"Turning Wheel, Winter 1999","Chavis, Melody Ermachild; Horrigan, Damien; Tucker, Karla Faye; Masters, Jarvis; Malone, Kobutsu; Ross, Michael; Moon, Susan; Hallock, Dan; Sheppard, Sam Reese; Lucero, Bill; Edwards, Ho Bang William; Abu-Jamal, Mumia; Lion, Diana; Grindlay, Lora; Hirshkowitz, Barbara; Weitsman, Sojun; de Barros, Martha",1999,1999,"Moon, Susan; Caignon, Denise; Hickey, Shannon; Woods, Lewis; Hirshkowitz, Barbara; Green, Tova; Ikeda-Nash, Mushim; Kunkel, Mark; Payne, Karen; Stewart, Jon; Stout, Meredith; Watson, Lawrence; Chavis, Melody Ermachild; de Lissovoy, Sandy; Rosekrans, Isabella; Selfridge, Barbara; Thorn, Jordan",Buddhism; newsletters; prisons (institutions); deaths,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-winter1999,newsletter,application/pdf,turningwheel-winter1999.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf063,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-winter1999.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-winter1999_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-winter1999_th.jpg
"Turning Wheel, Spring 1999","Nakao, Wendy Egyoku; Gross, Rita; Macy, Joanna; Moon, Susan; Boucher, Sandy; Minogue, Kuya; Murcott, Susan; Feeley, Phelps; van Ede, Yolanda; Senauke, Alan; Hazard, Barbara; Green, Tova; Ward, Joan; Dresser, Marianne; Zen Master Dogen; Yifa",1999,1999,"Moon, Susan; Woods, Lewis; Hershkowitz, Barbara; Caignon, Denise; Green, Tova; Hickey, Shannon; Ikeda-Nash, Mushim; Kunkel, Mark; Payne, Karen; Stewart, Jon; Stout, Meredith; Watson, Lawrence; Chavis, Melody Ermachild; de Lissovoy, Sandy; Isaac, Leslie; Rappaport, Lisa; Rosekrans, Isabella; Selfridge, Barbara",Buddhism; newsletters; feminism,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring1999,newsletter,application/pdf,turningwheel-spring1999.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf064,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring1999.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring1999_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring1999_th.jpg
"Turning Wheel, Summer 1999","Winston, Diana; Fischer, Zoketsu Norman; Mocine, Mary; Green, Tova; Foster, Nelson; Steele, Ralph; Chavis, Melody Ermachild; Melkonian, Carole; Hickey, Shannon; Stewart, Jon; Senauke, Alan; Ikeda-Nash, Mushim; Hirshkowitz, Barbara; Ryerson, Nora; Hazard, Barbara; Corrie, Daniel",1999,1999,"Moon, Susan; Woods, Lewis; Green, Tova; Hart, Robin; Hickey, Shannon; lluda-Nash, Mushim; Kunkel, Mark; Payne, Karen; Stewart, Jon; Stout, Meredith; Winston, Diana; Watson, Lawrence; Fernbach, Susan; de Lissovoy, Sandy; Selfridge, Barbara",Buddhism; newsletters; continuing education,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summer1999,newsletter,application/pdf,turningwheel-summer1999.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf065,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summer1999.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summer1999_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summer1999_th.jpg
"Turning Wheel, Fall 1999","Dresser, Marianne; Cunningham, Peter; Duerr, Marija; Anderson, Kathleen; Dunlap, Louise; Turner, Dan; Williams, Teresa; Forth, Sarah; Macy, Joanna; Pollard, Vicki Cohn; DuBasky, Val; Moon, Susan; Bhikku, Santikaro; Roshi, Tofu; Hirshkowitz, Barbara; Hart, Robin; Kaza, Stephanie; Fields, Rick; Onada-Sikwoia, Akiba; Gach, Gary; Berger, L.R.; Mari",1999,1999,"Moon, Susan; Duerr, Marija; Green, Tova; Hart, Robin; Herskovits, Annette; Hickey, Shannon; Ikeda-Nash, Mushim; Kunkel, Mark; Lion, Diana; Payne, Karen; Stewart, Jon; Stout, Meredith; Woods, Lewis; Watson, Lawrence",Buddhism; newsletters; pilgrimages; pilgrimage centers; poetry,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-fall1999,newsletter,application/pdf,turningwheel-fall1999.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf066,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-fall1999.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-fall1999_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-fall1999_th.jpg
"Turning Wheel, Winter 2000","Cleland, Trena; Winston, Diana; Jones, Ken; Jurs, Cynthia; Pavel, M. Paloma; Leighton, Taigen Dan; Masters, Jarvis; Erhart, Margie; Amberchele, J.C; Ward, Joan Starr; Motz, Sherdyl; Dresser, Marianne; Feeley, Phelps; Harrison, Sam; McKernan, John; Hazard, Barbara; Sugden, Philip; Moon, Susan",2000,2000,"Moon, Susan; Duerr, Marija; Dresser, Marianne; Green, Tova; Hart, Robin; Herskovits, Annette; Ikeda-Nash, Mushim; Kunkel, Mark; Payne, Karen; Stewart, Jon; Stout, Meredith; Woods, Lewis; Watson, Lawrence",Buddhism; newsletters; time,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-winter2000,newsletter,application/pdf,turningwheel-winter2000.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf067,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-winter2000.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-winter2000_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-winter2000_th.jpg
"Turning Wheel, Spring 2000","Ladd, Jennifer; Moon, Susan; Herskovits, Annette; McMahon, Patrick; Green, Tova; Hart, Robin; Parker, Joe; Queen, Christopher S.; Godwin, Setsuan Gaelyn; Winston, Diana; Williams, Matthew; Lion, Diana; Hirshkowitz, Barbara; McCullough, Judith",2000,2000,"Moon, Susan; Duerr, Maia; Dresser, Marianne; Chavis, Melody; Green, Tova; Hart, Robin; Herskovits, Annette; Ikeda-Nash, Mushim; Kunkel, Mark; Payne, Karen; Stewart, Jon; Stout, Meredith; Stout, Meredith; Woods, Lewis; Dresser, Marianne; Grinnell, Lisa; Lion, Diana",Buddhism; newsletters; social classes; working class,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring2000,newsletter,application/pdf,turningwheel-spring2000.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf068,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring2000.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring2000_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring2000_th.jpg
"Turning Wheel, Summer 2000","Senauke, Alan; Stronach, Judith; Trigilio, Michael; Goldring, Beth; Herzer, Eva; Nathan, Hal; Musalo, Karen; Feeley, Phelps; Stein, Terry; Fair, Linda; Jones, Ken; Green, Tova; Moon, Susan",2000,2000,"Moon, Susan; Duerr, Maia; Dresser, Marianne; Green, Tova; Hart, Robin; Herskovits, Annette; Ikeda-Nash, Mushim; Kunkel, Mark; Payne, Karen; Stewart, Jon; Stout, Meredith; Watson, Lawrence",Buddhism; newsletters; human rights,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summer2000,newsletter,application/pdf,turningwheel-summer2000.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf069,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summer2000.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summer2000_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summer2000_th.jpg
"Turning Wheel, Fall 2000","Senauke, Alan; Kutchins, AJ; Tanaka, Kenneth; Duc, Thich Minh; Seelawimala, Bhante; Duerr, Maia; Ames, Diane Patenaude; Shutt, Lien; Tan, Jessica; Francia, Francesca; Zheng, Eddy; Parker, Joe; Grosjean, Ok-koo Kang; Sam, Canyon; Moon, Susan; Hongo, Garret Kaoru; Lim, Genny",2000,2000,"Moon, Susan; Duerr, Maia; Ikeda-Nash, Mushim; Dresser, Marianne; Green, Tova; Hart, Robin; Herskovits, Annette; Kutchins, Albert; Nasu, Eisho; Stewart, Jon; Stout, Meredith; Woods, Lewis",Buddhism; newsletters; immigration,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-fall2000,newsletter,application/pdf,turningwheel-fall2000.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf070,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-fall2000.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-fall2000_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-fall2000_th.jpg
"Turning Wheel, Winter 2001","Scott, Maylie; Jones, Ken; Jensen, Lin; Ikeda-Nash, Mushim; Cooper, Allan; Grinnell, Lisa; Cohen, Darlene; Lipp, Lee; Ames, Diane Patenaude; Macy, Joanna; Cleland, Trena; Winston, Diana; Rothberg, Donald; Senauke, Alan; Stronach, Judith; Ward, Joan Starr; Hayes, Alice; Green, Tova; Craig, Deborah; Gurewitz, Don; Hornstein, Raja",2001,2001,"Moon, Susan; Duerr, Maia; Dresser, Marianne; Hart, Robin; Herskovits, Annette; Ikeda-Nash, Mushim; Kutchins, A.J.; Payne, Karen; Stein, Terry; Stewart, Jon; Stout, Meredith; Woods, Lewis; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; natural aging; meditation,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-winter2001,newsletter,application/pdf,turningwheel-winter2001.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf071,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-winter2001.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-winter2001_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-winter2001_th.jpg
"Turning Wheel, Spring 2001","Zubizarreta, Rosa; Chaves, Tom; Cabezon, Jose Ignacio; Reissig, Jose Luis; Thach, Andrea; Rosen, Jo-ann; Ramirez, Vanessa; Vergara, Jose Antonio; Pearlman, Ellen; Quandt, Midge; Petnick, Basya; Pozo, Rocio Hernandez; Sexauer, Ted; Feeley, Phelps; Lion, Diana; Hart, Robin; Hirshkowitz, Barbara; Rothberg, Donald",2001,2001,"Moon, Susan; Arguelles, Lourdes; Duerr, Maia; Dresser, Marianne; Herskovits, Annette; Ikeda-Nash, Mushim; Kutchins, A.J.; Payne, Karen; Ramirez, Vanessa; Stein, Terry; Stewart, Jon; Stout, Meredith; Stout, Meredith; Woods, Lewis; Zubizarreta, Rosa; Markowitz, Rachel",Buddhism; newsletters; Latin American,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-spring2001,newsletter,application/pdf,turningwheel-spring2001.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf072,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-spring2001.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-spring2001_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-spring2001_th.jpg
"Turning Wheel, Summer 2001","Masters, Jarvis Jay; Sunim, Hyunoong; Chavis, Melody Ermachild; Jensen, Lin; Bhikkhu, Thanissaro; Zenji, Dogen; Hershock, Peter; Gatter, Linda; Titmuss, Christopher; Roshi, Tofu; Senauke, Alan; Borger, Irene; Winston, Diana; Connolly, Anne; Rapant, Larry; Fisher, Sally; Mayhew, Lenore; Anelli, Bill; Mari",2001,2001,"Moon, Susan; Duerr, Maia; Dresser, Marianne; Herskovits, Annette; Ikeda-Nash, Mushim; Payne, Karen; Stein, Terry; Stout, Meredith; Winston, Diana; Woods, Lewis; Markowitz, Rachel; Watson, Lawrence",Buddhism; newsletters; karma,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-summer2001,newsletter,application/pdf,turningwheel-summer2001.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf073,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-summer2001.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-summer2001_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-summer2001_th.jpg
"Turning Wheel, Fall 2001","Roshi, Robert Aitken; Herskovits, Annette; Jordison, Jenna; Rogers, Louisa; Fischer, Norman; Rothberg, Donald; Payne, Karen; Chavis, Melody Ermachild; Weitsman, Sojun Mel; Boissevain, Angie; Schireson, Grace; MacMichael, Lynn; Vilen, Sydney; Crane, Susan; Buck, Marilyn; Trachtenberg, Mitch; Devall, Bill; Senauke, Alan; Stein, Terry; Herskovits, Annette; Moon, Susan; Connolly, Anne; Winston, Diana; Un, Ko",2001,2001,"Moon,Susan; Duerr Maia; Hickey, Shannon; Herskovits, Annette; Ikeda-Nash, Mushim; Payne, Karen; Stein, Terry; Stout, Meredith; Winston, Diana; Woods, Lewis; Markowitz, Rachel; Watson, Lawrence; Aitken, Robert; Ariyaratne, A. T.; Feldman, Christina; Ghosananda, Maha; Chadron, Ane Perna; Gyari, Lodi; Kato, Mamoru; Macy, Joanna; Hanh, Thich Nhat; Sivaraksa, Sulak; Snyder, Gary; Titmuss, Christopher; Adams, Sheridan; Cleland, Trena; Fujimori, Rev. Noriaki; Habito, Ruben; Ikeda-Nash, Mushim; Leslie, Lauren; Lewis, Lee; Lipp, Lee; Maull, Fleet; Stein, Terry; Taylor, Clay; Watson, Aran; Rosa Zubizarretal; Senauke, Alan",Buddhism; newsletters; forgiveness; acceptances,"Buddhist Peace Fellowship (Berkeley, Calif.)",turningwheel-fall2001,newsletter,application/pdf,turningwheel-fall2001.pdf,"Buddhist Peace Fellowship collection, MG 505, University of Idaho Library Special Collections and Archives",Text,https://archiveswest.orbiscascade.org/ark:80444/xv766086,Buddhist Peace Fellowship digital collection,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,bpf074,pdf,https://objects.lib.uidaho.edu/bpf/turningwheel-fall2001.pdf,https://objects.lib.uidaho.edu/bpf/small/turningwheel-fall2001_sm.jpg,https://objects.lib.uidaho.edu/bpf/thumbs/turningwheel-fall2001_th.jpg
