objectid,title,creator,description,date,date is approximate?,subject,point of origin,destination,coverage,contributing institution,digital collection,finding aid,source,identifier,publisher digital,format original,format,type,digitization specifications,rights,rightsstatement,language,date digital,date created,date modified,cdm_url,cdmid,contentdm file name,contentdm file path,display_template,filename,object_location,image_small,image_thumb,errors
bunkerhill10,"Letter from Frederick Burbidge to F.W. Bradley, June 26, 1899 [02]","Burbidge, Frederick",Burbidge informs of a legal brief sent separately; handwritten.,1899-06-26,,legal disputes; mining claims,United States;Idaho;Shoshone County;Kellogg,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_84_100,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/10,10,108.pdf,/bunkerhill/image/108.pdf,pdf,bunkerhill10.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill10.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill10_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill10_th.jpg,
bunkerhill11,"Telegram from Frederick Burbidge to F.W. Bradley, June 26, 1899","Burbidge, Frederick",Telegram written in code.,1899-06-26,,codes,United States;Idaho;Shoshone County;Wardner,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_84_101,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/11,11,109.pdf,/bunkerhill/image/109.pdf,pdf,bunkerhill11.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill11.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill11_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill11_th.jpg,
bunkerhill12,"Unsigned letter to W.W. Woods, April 01, 1899",,Explaining settlement options regarding damages incurred on property owned by a Mr. Root.,1899-04-01,,settlements,United States;Idaho;Shoshone County;Kellogg,United States;Idaho;Shoshone County;Wallace,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_84_001,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/12,12,11.pdf,/bunkerhill/image/11.pdf,pdf,bunkerhill12.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill12.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill12_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill12_th.jpg,
bunkerhill13,"List and descriptions of code words, no date",,Code key; handwritten.,1900,yes,codes,United States;Idaho;Shoshone County,,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_84_102,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/13,13,110.pdf,/bunkerhill/image/110.pdf,pdf,bunkerhill13.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill13.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill13_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill13_th.jpg,
bunkerhill14,"Telegram from Frederick Burbidge to F.W. Bradley, June 27, 1899","Burbidge, Frederick","Telegram written in code, possibly about a witness in a trial.",1899-06-27,,codes; travel; legal disputes,United States;Idaho;Shoshone County;Wardner,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_84_103,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/14,14,111.pdf,/bunkerhill/image/111.pdf,pdf,bunkerhill14.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill14.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill14_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill14_th.jpg,
bunkerhill15,"Telegram from Frederick Burbidge to F.W. Bradley, June 28, 1899","Burbidge, Frederick","Telegram written in code, possible travel plans.",1899-06-28,,codes; travel,United States;Idaho;Shoshone County;Wardner,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_84_106,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/15,15,112.pdf,/bunkerhill/image/112.pdf,pdf,bunkerhill15.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill15.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill15_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill15_th.jpg,
bunkerhill16,"Letter from Frederick Burbidge to F.W. Bradley, June 28, 1899","Burbidge, Frederick",Burbidge requests Bradley to authenticate and sign enclosed form; handwritten.,1899-06-28,,legal disputes,United States;Idaho;Shoshone County;Kellogg,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_84_107,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/16,16,113.pdf,/bunkerhill/image/113.pdf,pdf,bunkerhill16.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill16.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill16_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill16_th.jpg,
bunkerhill17,"Letter from Frederick Burbidge to F.W. Bradley, June 30, 1899","Burbidge, Frederick",Burbidge informs Bradley about Miners' Union funds.,1899-06-30,,labor unions,United States;Idaho;Shoshone County;Kellogg,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_84_108,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/17,17,114.pdf,/bunkerhill/image/114.pdf,pdf,bunkerhill17.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill17.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill17_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill17_th.jpg,
bunkerhill18,"Letter from Frederick Burbidge to Alex Granger, June 19, 1899","Burbidge, Frederick","Burbidge requests that Granger clip newspapers, handwritten.",1899-06-19,,advertisement; filing,United States;Idaho;Shoshone County;Kellogg,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_84_092,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/18,18,115.pdf,/bunkerhill/image/115.pdf,pdf,bunkerhill18.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill18.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill18_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill18_th.jpg,
bunkerhill20,"Letter from Frederick Burbidge to Alex Granger, June 21, 1899","Burbidge, Frederick",Burbidge inquires about amount of shares of stock.,1899-06-21,,stocks,United States;Idaho;Shoshone County;Kellogg,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_84_093,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/20,20,117.pdf,/bunkerhill/image/117.pdf,pdf,bunkerhill20.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill20.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill20_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill20_th.jpg,
bunkerhill21,"Letter from Frederick Burbidge to F.W. Bradley, July 15, 1899 [01]","Burbidge, Frederick",Burbidge explains the location of a flume as it is drawn on a blueprint.,1899-07-15,,blueprints; maps,United States;Idaho;Shoshone County;Kellogg,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_85_011,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/21,21,118.pdf,/bunkerhill/image/118.pdf,pdf,bunkerhill21.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill21.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill21_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill21_th.jpg,
bunkerhill22,"Letter from Frederick Burbidge to F.W. Bradley, July 15, 1899 [02]","Burbidge, Frederick",Burbidge explains level of detail of a recently sent statement; handwritten.,1899-07-15,,reports,United States;Idaho;Shoshone County;Kellogg,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_85_012,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/22,22,119.pdf,/bunkerhill/image/119.pdf,pdf,bunkerhill22.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill22.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill22_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill22_th.jpg,
bunkerhill23,"Telegram from F.W. Bradley to Alexander Granger, April 01, 1899","Bradley, F.W.",Telegram written in code regarding possible travel plans; handwritten.,1899-04-01,,travel; codes,United States;Pennsylvania;Philadelphia County;Philadelphia,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_84_002,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/23,23,12.pdf,/bunkerhill/image/12.pdf,pdf,bunkerhill23.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill23.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill23_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill23_th.jpg,
bunkerhill24,"Letter from Frederick Burbidge to F.W. Bradley, July 15, 1899 [03]","Burbidge, Frederick","Burbidge describes a potential water supply; handwritten, 2 pages.",1899-07-15,,water supply,United States;Idaho;Shoshone County;Kellogg,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_85_013,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/24,24,120.pdf,/bunkerhill/image/120.pdf,pdf,bunkerhill24.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill24.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill24_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill24_th.jpg,
bunkerhill25,"Letter from Frederick Burbidge to F.W. Bradley, July 15, 1899 [04]","Burbidge, Frederick","Burbidge discusses a contract, settlements over the sales of lead, and work at various smelters; 2 pages, handwritten note at end.",1899-07-17,,contracts; settlements; smelting,United States;Idaho;Shoshone County;Kellogg,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_85_014,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/25,25,121.pdf,/bunkerhill/image/121.pdf,pdf,bunkerhill25.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill25.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill25_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill25_th.jpg,
bunkerhill27,"Letter from Frederick Burbidge to Alex. Granger, July 20, 1899","Burbidge, Frederick",Burbidge replies to telegrams about checks and payments.,1899-07-20,,checks; accounting,United States;Idaho;Shoshone County;Kellogg,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_85_016,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/27,27,123.pdf,/bunkerhill/image/123.pdf,pdf,bunkerhill27.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill27.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill27_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill27_th.jpg,
bunkerhill28,"Letter from Frederick Burbidge to F.W. Bradley, July 19, 1899 [01]","Burbidge, Frederick",Weekly Letter:  reports recapping the weekly progress at the mine and mill; 2 pages.,1899-07-19,,accounting; mining; construction,United States;Idaho;Shoshone County;Kellogg,United States;California;San Francisco County;San Francisco,Coeur d'Alene Mining District (Idaho),"University of Idaho Library Special Collections and Archives, http://www.lib.uidaho.edu/special-collections/",Bunker Hill Mining Company Labor History Collection,https://archiveswest.orbiscascade.org/ark:80444/xv65328,"Bunker Hill Company records, 1887-1984, MG 367, University of Idaho Library Special Collections and Archives",MG367_85_017,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/",Correspondence,application/pdf,Text,PDF displayed. High Resolution TIFF file kept as archival copy in digital archive.,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,eng,2012,2012-09-21,2018-02-21,http://digital.lib.uidaho.edu:80/cdm/ref/collection/bunkerhill/id/28,28,124.pdf,/bunkerhill/image/124.pdf,pdf,bunkerhill28.pdf,https://objects.lib.uidaho.edu/bunkerhill/bunkerhill28.pdf,https://objects.lib.uidaho.edu/bunkerhill/small/bunkerhill28_sm.jpg,https://objects.lib.uidaho.edu/bunkerhill/thumbs/bunkerhill28_th.jpg,
