filename,object_location,title,creator,date,archival_date,description,subject,location,latitude,longitude,source,identifier,type,format_original,format,finding_aid,digital_collection,contributing_institution,language,rights,rightsstatement,filename_original,display_template,image_small,image_thumb,objectid,parentid
mg632-f30_005.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f30_005.pdf,Study plan for E. Idaho dam,,1988-10-04,04 October 1988,A newspaper article about the study done on the Teaton Dam and the likelyhood of a new dam being built in the region.,dams;state government;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f30_005,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f30_005_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f30_005_th.jpg,plastino0948,
mg632-f30_006.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f30_006.pdf,"Dam projects, Teton disaster blasted in book","Plastino, Ben",1987-01-25,25 January 1987,"A newspaper article discussing the novel ""Cadillac Desert,"" by Marc Reisner, which takes a critical stance on the U.S. Bureau of Reclamation's dam building project. Reisner's novel covers the Teton Dam and attempts to provide perspective on President Carter, Idaho politicians, and local figures.",dams;floods (natural events);books;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f30_006,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f30_006_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f30_006_th.jpg,plastino0949,
mg632-f30_007.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f30_007.pdf,Cy Young still in step at 81,"Plastino, Ben",1987-01-17,17 January 1987,"A newspaper article highlighting Cy Young, a former Senator, and his life in Fremont county. Young was named ""Water Guardian"" for his work on water management.",senators;rivers;dams;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f30_007,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f30_007_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f30_007_th.jpg,plastino0950,
mg632-f31_001.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f31_001.pdf,Boise State It has proven Detrimental,"Plastino, Ben",1973-09-28,28 September 1973,"A newspaper article discussing the conflict between Boise State College and the University of Idaho in terms of funding, prestige, and status as legislators argue to give U of I senior status in the state.",higher education;funding;politics;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f31_001,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f31_001_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f31_001_th.jpg,plastino0951,
mg632-f31_002.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f31_002.pdf,Is Football Everything,"Plastino, Ben",1971-09-24,24 September 1971,A newspaper article where Ben J. Plastino provides an outside perspective of the tension between Boise STate College and the University of Idaho after the BSC-U of I football game. Plastino discusses the views of the populace and legislators in regards to the funding and support of the educational institutions.,higher education;funding;football (sports),,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f31_002,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f31_002_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f31_002_th.jpg,plastino0952,
mg632-f31_003.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f31_003.pdf,Arrogance of Boise State Fans Could Hurt College,"Plastino, Ben",1971-09-24,24 September 1971,A newspaper article where Ben J. Plastino provides an outside perspective of the tension between Boise STate College and the University of Idaho after the BSC-U of I football game. Plastino discusses the views of the populace and legislators in regards to the funding and support of the educational institutions.,higher education;funding;football (sports),,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f31_003,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f31_003_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f31_003_th.jpg,plastino0953,
mg632-f31_004.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f31_004.pdf,Guest Column A southerner looks at the feud,"Plastino, Ben",1971-09-24,24 September 1971,Ben J. Plastino provides a guest article for the Idaho Argonaut to provide an outside perspective of the tension between Boise STate College and the University of Idaho after the BSC-U of I football game. Plastino discusses the views of the populace and legislators in regards to the funding and support of the educational institutions.,higher education;funding;football (sports),,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f31_004,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f31_004_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f31_004_th.jpg,plastino0954,
mg632-f31_005.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f31_005.pdf,Legislative Limelights... Boise State College -- Issue For A Generation,"Plastino, Ben",1969-03-10,10 March 1969,"A newspaper article discussing the challenges of Idaho maintaining three state colleges. Different politicians and political groups split their support between Boise State University, the University of Idaho, and Idaho State University.",higher education;funding;politics;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f31_005,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f31_005_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f31_005_th.jpg,plastino0955,
mg632-f31_006.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f31_006.pdf,Legislative Limelights... Boise State Status Seen As Most Explosive Issue,"Plastino, Ben",1968-12-15,15 December 1968,A newspaper article discussing the controversy around higher education funding in the Idaho legislature. The Boise Chamber of Commerce demands higher funding to Boise State University over the University of Idaho and Idaho State University. The State Board of education has different funding recomendations.,higher education;funding;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f31_006,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f31_006_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f31_006_th.jpg,plastino0956,
mg632-f31_007-008.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f31_007-008.pdf,Hawaii offer an escape for Idaho Falls resident,"Plastino, Ben",1986-03-02,02 March 1986,"A newspaper article discussing the benefits of visiting Hawaii to avoid the harsh Idaho winter, giving an overview of the Hawaiian islands, their goverment, local people, and the tourism industry. One photograph is included subtitled ""Famous Waikiki Beach attracts many sun worshippers from around the world.""",winter;travel;vacations;national parks;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f31_007-008,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f31_007-008_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f31_007-008_th.jpg,plastino0957,
mg632-f31_009.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f31_009.pdf,Past winters worse,"Plastino, Ben",,undated,A newspaper article about how winters in idaho have decreased in intensity over time and discussing some specifically harsh winters from the past.,winter;climate change;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f31_009,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f31_009_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f31_009_th.jpg,plastino0958,
mg632-f31_010.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f31_010.pdf,Saturday forum... Idaho candidates answer voters' queries,"Plastino, Ben",,undated,A newspaper article about a political forum held for congressional candidates to answer questions from the audience.,senators;political campaigns;legislators;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f31_010,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f31_010_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f31_010_th.jpg,plastino0959,
mg632-f31_011.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f31_011.pdf,Wilderness solution urged,"Plastino, Ben",1981-08-26,26 August 1981,A newspaper article about Senator James A. Mcclure's stance on changing the designation of wilderness lands in Idaho.,senators;wilderness areas;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f31_011,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f31_011_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f31_011_th.jpg,plastino0960,
mg632-f31_012.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f31_012.pdf,Legislative limelights... Legislative remapping needs slight changes,"Plastino, Ben",1981-08-26,26 August 1981,"A newspaper article discussing Governor Evans' recent veto, the Democrat's challenges in the state legislature, and the challenges of lagislature mapping in Idaho.",governors (public officials);state government;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f31_012,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f31_012_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f31_012_th.jpg,plastino0961,
mg632-f32_001-002.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f32_001-002.pdf,McClure anguishes over majority leadership,"Plastino, Ben",1983-02-13,13 February 1983,"A newspaper article giving a history of Senator James A. McClure and his achievements as he considers becoming Senate Majority Leader in 1984. A photograph is included subtitled ""A changing of the guard?""",senators;federal government;public service;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f32_001-002,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f32_001-002_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f32_001-002_th.jpg,plastino0962,
mg632-f32_005-006.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f32_005-006.pdf,"Symms, Reagan win in Republican banner year","Plastino, Ben",1981-01-01,01 January 1981,"A newspaper article about the gains that the Republican aprty made in Idaho during the 1980 election season and the high-profile Republican visitors who campaigned in Idaho. One photograph is included subtitled ""Republican hurrahs.""",presidents;senators;political campaigns;elections,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f32_005-006,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f32_005-006_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f32_005-006_th.jpg,plastino0963,
mg632-f32_009-011.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f32_009-011.pdf,Idaho Legislature finishing session in adversary role,"Plastino, Ben",1979-03-18,18 March 1979,"A newspaper article discussing the tensions between the Idaho legislature and Governor Andrus, the duties and responsibilities of the 105 members of the legislature, and routines and vernacular that the legislators use. Three photographs are included, subtitled ""East Idaho legislators,"" Touch of beauty,"" and ""Democratic Leaders.""",governors (public officials);state government;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f32_009-011,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f32_009-011_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f32_009-011_th.jpg,plastino0964,
mg632-f33_001.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f33_001.pdf,The Eastern Idaho Flood Story In Pictures,"The Falls Printing Co.; McDermott, John P.; Rasmussen, Reed; Ames, Harry; Barrette, Keith; Malville Studio",1962-02,February 1962,"A book detailing in text and pictures the flood that impacted Eastern Idaho in February, 1962, and the efforts by residents and flood workers to minimize the damage and help the communities affected.",floods (natural events);disaster recovery;water damage;contamination;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f33_001,Text,book,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f33_001_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f33_001_th.jpg,plastino0965,
mg632-f34_001.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f34_001.pdf,Coming of Age: Idaho Falls and the Idaho National Engineering Laboratory 1949-1990,"Plastino, Ben; Plastino Graves, Diane",1998,1998,"A book detailing the Idaho National Engineering Laboratory (INEL) from the perspective of a resident of Idaho Falls. This covers the creation of the project, and highlights the local and national personalities that charted and maintained its success from 1949 to 1990.",nuclear power;politicians;pioneers;environmental policy;navies;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f34_001,Text,book,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f34_001_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f34_001_th.jpg,plastino0966,
mg632-f35_001.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f35_001.pdf,Letter from Governor Philip E. Batt,"Batt, Philip E.",1998-09-28,28 September 1998,A letter from Governor Philip E. Batt to Diane Plastino Graves expressing gratitude for being sent the book by Ben Plastino.,personal correspondence;gratitude;books;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f35_001,Text,letter,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f35_001_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f35_001_th.jpg,plastino0967,
mg632-f35_002-003.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f35_002-003.pdf,Letter from George Bush,"Bush, George",1978-02-18,18 February 1978,"A handwritten letter from George Bush to Ben Plastino. Text reads ""Dear Ben, I'm just sorry we didn't have a better chance to visit. It got a little hectic there at the Lincoln Day affair. I just wanted you to know I enjoyed meeting you and hope our paths cross again. If you some to Houston please give me a ring. Sincerely, George Bush""",personal correspondence;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f35_002-003,Text,letter,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f35_002-003_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f35_002-003_th.jpg,plastino0968,
mg632-f35_004.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f35_004.pdf,Letter from Governor Calvin L. Rampton,"Rampton, Calvin L.",1971-07-20,20 July 1971,A letter from Governor Calvin L. Rempton to Ben J. Plastino expressing gratitude for interest copies of an article about the Western Governor's Conference.,personal correspondence;journalism;governors (public officials);,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f35_004,Text,letter,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f35_004_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f35_004_th.jpg,plastino0969,
mg632-f35_005.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f35_005.pdf,Letter from Ronald Reagan's office,,1976-05-27,27 May 1976,"A handwritten letter from Ronald Reagan's office. Text reads ""Dear Ben, Just a note of thanks for the super stories about me and my boss. Besides, I just enjoyed your company as much! We were all so elated over the Idaho victory. I was particularly proud of the huge majority from my state. Looks like a real battle ahead. Sure hope I can back for a longer visit with you. Thank you for everything. Fondly,""",personal correspondence;gratitude;political campaigns;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f35_005,Text,letter,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f35_005_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f35_005_th.jpg,plastino0970,
mg632-f35_006.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f35_006.pdf,Letter from the Secretary of the Interior,"Watt, James G.",1981-01-26,26 January 1981,"A letter from James G. Watt, Secretary of the Interior, to Ben Plastino about the balanced reporting in the December 2nd column.",personal correspondence;journalism;public service;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f35_006,Text,letter,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f35_006_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f35_006_th.jpg,plastino0971,
mg632-f35_007.pdf,https://objects.lib.uidaho.edu/plastino/mg632-f35_007.pdf,Letter from the Bonneville County Republican Women,"Smith, Mary H.",1985-02-21,21 February 1985,"A handwritten letter from the Bonneville County Republican Women to Ben Plastino. Text reads ""Dear Mr. Plastino, Just a word of thank you for being so gracious to come to our meeting to moderate out telephone hookup with the legislators of out area. You did an excellent job and we enjoyed you very much. We appreciate your fairness and kindness to our organization over the years. Sincerely, Bonneville County Republican Women Mary H Smith Legislative Chairman""",personal correspondence;gratitude;politics;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f35_007,Text,letter,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f35_007_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f35_007_th.jpg,plastino0972,
