filename,title,creator,date,archival_date,description,subject,politicians,location,idaho_county,latitude,longitude,source,identifier,type,format_original,format,finding_aid,digital_collection,contributing_institution,language,rights,rightsstatement,filename_original,display_template,object_location,image_small,image_thumb,objectid,parentid
mg632-f20_009.pdf,Legislative limelights... East Idaho legislators influential in session [1981],"Plastino, Ben",1981-04-01,01 April 1981,A newspaper article detailing how even in a poor legislative year eastern Idaho legislators stuck to their principles and passed policy with as much adherence to what their constituents wanted. Several legislators had their hand in building good policy with increased funding for highways and cutting the budget.,state government; legislators (public officials); budgets; transportation; highways; health care,John V. Evans,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_009,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_009.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_009_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_009_th.jpg,plastino0691,
mg632-f20_010.pdf,Reagan wins key test on dairy hike issue,"Plastino, Ben",1981-04-02,02 April 1981,A newspaper article detailing Ronald Reagan's cut in dairy surplus buybacks from Dairy farmers. Common Cause VP Georgianna Rathburn comments how the Dairy industry subsidies are the most wasteful in congress with no consumer demand at all and how strong the Dairy lobby is.,federal government; legislators (public officials); presidents (public officials); agriculture; budgets,George V. Hansen; Ronald Reagan,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_010,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_010.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_010_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_010_th.jpg,plastino0692,
mg632-f20_011a.pdf,Hansen prefers shifting more of Ada in remapping,"Plastino, Ben",1981-06-14,14 June 1981,"A newspaper article detailing Rep. George Hansen's proposal to split Ada county in congressional redistricting. Hansen specifically wants to push 21,000 residents into the second district to make both districts equal. Hansen says this push would also force him to campaign more to the Boise demographic giving them power in both districts.",state government; legislative redistricting; legislators (public officials); political campaigns; state government; legislators (public officials); legislative redistricting,George V. Hansen; James Risch,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_011,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_011a.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_011a_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_011a_th.jpg,plastino0693,
mg632-f20_011b.pdf,Legislative limelights... Regional redistricting efforts invite trouble,"Plastino, Ben",1981-06-14,14 June 1981,A newspaper article criticizing the legislatures approach to legislative redistricting. The current method is to have members redesign their own regions of the state however Plastino points out that redistricting is a statewide venture and with Boise gaining a seat it's only going to cause more trouble to divide up the redrawing.,,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_011,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_011b.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_011b_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_011b_th.jpg,plastino0694,
mg632-f20_012.pdf,Idaho senators confident Reagan tax package will pass,"Plastino, Ben",1981-06-14,14 June 1981,"A newspaper article detailing Idaho congressmen James McClure and Steve Symms discussing Reagan's Tax bill. The senators are confident it will pass. The two also discussed the need to reform Social Security to ensure it remains solvent. Image labeled ""Sens. McClure and Symms.""",federal government; legislators (public officials); presidents (public officials); taxes (political concept); social security,Steve Symms; James A. McClure; Ronald Reagan,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_012,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_012.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_012_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_012_th.jpg,plastino0695,
mg632-f20_013.pdf,East Idaho to undergo no drastic legislative remapping,"Plastino, Ben",1981-06-10,10 June 1981,A newspaper article detailing the required legislative district changes around the state. East Idaho however grew in tandem with the average Idaho population and will require relatively few changes. Explosive growth in the Boise basin and Kootenai county could constitute a complete redraw.,state government; legislators (public officials); legislative redistricting,James Risch,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_013,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_013.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_013_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_013_th.jpg,plastino0696,
mg632-f20_014.pdf,Mitchell eyes lieutenant governor's race,"Plastino, Ben",1981-06-07,07 June 1981,A newspaper article discusses Sen. Mike P. Mitchell's possible candidacy for Lt. Gov in the 1982 election. A profile of his background as a state senator. As well as the things that would have to happen for him to announce his candidacy.,state government; legislators (public officials); lieutenant governors (public officials); elections; political campaigns,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_014,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_014.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_014_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_014_th.jpg,plastino0697,
mg632-f20_015.pdf,The 1981 Idaho Legislature... Most legislators oppose May presidential primary,"Plastino, Ben",1981-01-11,11 January 1981,A newspaper article detailing the views of East Idaho legislators on whether to move the presidential primary from May. The vast majority of legislators supported moving the primary from May back to August.,state government; legislators (public officials); primaries; elections; presidents (public officials),James Risch,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_015,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_015.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_015_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_015_th.jpg,plastino0698,
mg632-f20_016.pdf,Legislative limelights... Evans budget attracts Legislators approval,"Plastino, Ben",1981-01-11,11 January 1981,A newspaper article detailing the legislatures support of Governor Evans 1982 fiscal proposal with compromises on public and teacher salary increases. Plastino warns that the dominant legislation may be calm but emotional legislation such as right to work and the 1% initiative.,state government; legislators (public officials); governors (public officials); education; budgets; salaries; public employees,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_016,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_016.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_016_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_016_th.jpg,plastino0699,
mg632-f20_017.pdf,The 1981 Idaho Legislature... Solons strongly back Right to Work law,"Plastino, Ben",1981-01-08,08 January 1981,A newspaper article detailing the widespread support of Right to Work among East Idaho legislators.,state government; legislators (public officials); right to work,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_017,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_017.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_017_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_017_th.jpg,plastino0700,
mg632-f20_018.pdf,Fuller Optimistic over Democratic victores,"Plastino, Ben",1981-01-07,07 January 1981,A newspaper article discussing head of the Idaho Democratic party Wayne Fuller. Fuller reassured democrats that they hold a significant amount of the electorate and that worst defeats have happened before in the 1950s and they came back.,state government; attorneys; democrats; political campaigns; ideology,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_018,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_018.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_018_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_018_th.jpg,plastino0701,
mg632-f20_019a.pdf,The 1981 Idaho Legislature... Solons favor Sagebrush,"Plastino, Ben",1981-01-04,04 January 1981,"A newspaper article detailing the views of East Idahoan legislators on the sagebrush rebellion. Most legislators agreed with the proposal but with caveats, several legislators expressed their fears that public recreation land would be sold and gated off.",state government; public lands; blm; legislators (public officials); state government; fish and game; legislators (public officials); budgets,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_019,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_019a.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_019a_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_019a_th.jpg,plastino0702,
mg632-f20_019b.pdf,The 1981 Idaho Legislature... Most Idaho legislators cool to Fish & Game Dept.,"Plastino, Ben",1981-01-07,07 January 1981,A newspaper article detailing the views of East Idahoan legislators on the Idaho Fish and Game dep. All of the legislators were wary of approving more funding and believed the department was poorly run.,,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_019,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_019b.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_019b_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_019b_th.jpg,plastino0703,
mg632-f20_020.pdf,The election eye... Idaho Democrats need to revitalize party,"Plastino, Ben",1981-01-07,07 January 1981,A newspaper article detailing the changes the democratic party is adapting to become more competitive after they badly performed in the 1980 election.,state government; democrats; elections; political campaigns; ideology,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_020,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_020.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_020_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_020_th.jpg,plastino0704,
mg632-f20_021.pdf,The 1981 Idaho Legislature... East Idaho solons back gas tax hike,"Plastino, Ben",1980-12-18,18 December 1980,A newspaper article detailing the views of East Idahoan legislators on the gas tax proposal. Most legislators agree on the gas tax hike while some argue whether the truck tax and the increased licensing fees should be utilized.,state government; legislators (public officials); gas tax; highways; licenses; budgets; transportation,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_021,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_021.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_021_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_021_th.jpg,plastino0705,
mg632-f20_022.pdf,Legislative limelights... House leadership tilts hint factional splits,"Plastino, Ben",1980-12-17,17 December 1980,A newspaper article detailing factional splits in the Republican party as several senators moved center as a result of the far rights uncompromising bid for control of the chamber. Olmstead once considered far right now moderate candidate kept his speaker seat and immediately demoted several far right committee chairman as punishment.,state government; legislators (public officials); committees; political campaigns; republicans; democrats; ideology,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_022,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_022.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_022_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_022_th.jpg,plastino0706,
mg632-f20_025.pdf,The election eye... Foes believe Hansen is highly vulnerable,"Plastino, Ben",1980-01-30,30 January 1980,"A newspaper article detailing several of the candidates looking to oust Rep. George Hansen. Plastino says that with his supporters and his opposition number about the same making the Iran trip a very salient issue for the election, which most likely hurt Hansen's campaign.",federal government; legislators (public officials); elections; political campaigns; iran,George V. Hansen,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_025,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_025.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_025_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_025_th.jpg,plastino0708,
mg632-f20_026.pdf,Legislative limelights... Idaho teachers face bleak junket success,"Plastino, Ben",1980-01-31,31 January 1980,"A newspaper article detailing 2,000 teachers strike to request a 13.2% raise. Plastino highlights that perceived threats or force to the Idaho legislature backfire historically. Governor Evans has recommended a 8.8% increase to ease tensions.",state government; legislators (public officials); governors (public officials); education; salaries,John V. Evans,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_026,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_026.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_026_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_026_th.jpg,plastino0709,
mg632-f20_027.pdf,Legislative limelights... IHA bond bill -- a spur to home construction,"Plastino, Ben",1980-02-20,20 February 1980,A newspaper article supporting a proposal to increase the Idaho housing agency bonding limit from $200m-$400m. Plastino notes how important this legislation is for low income east Idahoans to get low interest house loans. He notes the opposition coming mainly from Boise real estate developers that have oversaturated the Boise housing market.,state government; housing; interest groups; journalism; budgets; funding,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_027,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_027.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_027_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_027_th.jpg,plastino0710,
mg632-f20_028.pdf,"Legislative limelights... Rift deepens between governor, GOP leaders","Plastino, Ben",1980-02-14,14 February 1980,"A newspaper article detailing the fighting between Governor Evans and the Republican leadership. Image labeled ""Embattled governor.""",state government; governors (public officials); legislators (public officials); political campaigns; republicans; democrats; education; salaries,John V. Evans; James Risch,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_028,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_028.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_028_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_028_th.jpg,plastino0711,
mg632-f20_029.pdf,Legislative limelights... Freeze likely to extend on 1 Percent Initiative,"Plastino, Ben",1980-02-24,24 February 1980,"A newspaper article detailing the support for continuing the 1% initiative tax freeze from the 1979 session. Image labeled ""Tackles 1 percenter.""",state government; legislators (public officials); taxes (political concept); school districts; levies,,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_029,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_029.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_029_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_029_th.jpg,plastino0712,
mg632-f20_030.pdf,Legislative limelights... Gas tax rise proposal faces rigorous fight,"Plastino, Ben",1980-02-21,21 February 1980,A newspaper article detailing Rep. John Sessions gas tax proposal in the legislature. The tax is getting bogged down as the legislature is hashing out the 1% initiative.,state government; legislators (public officials); governors (public officials); highways; transportation; gas tax,John V. Evans,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f20_030,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f20_030.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f20_030_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f20_030_th.jpg,plastino0713,
mg632-f21_001.pdf,Legislative limelights... Idaho's Legislature wins hearty praises,"Plastino, Ben",1982-03-28,28 March 1982,"A newspaper article documenting the productive 1982 session, hammering out an amicable budget during a slim year for revenue. As well as computerized systems to help JFAC with the budget leading to a pleasant senate atmosphere.",state government; legislators (public officials); governors (public officials); republicans; democrats,John V. Evans,,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f21_001,Text,newspaper clipping,application/pdf,https://archiveswest.orbiscascade.org/ark:80444/xv470833,Ben J. Plastino Papers Collection,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,pdf,https://objects.lib.uidaho.edu/plastino/mg632-f21_001.pdf,https://objects.lib.uidaho.edu/plastino/small/mg632-f21_001_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f21_001_th.jpg,plastino0714,
